8	-0.50174995	-0.44070091	-0.26005579	-0.035857824	0.25335666	0.51601409	0.7588699	0.96189014	1.1441794	1.3768664	1.4708705	1.4737299	1.5105452	1.5005371	1.4034949	1.1897518	0.90845436	0.71501324	0.4461544	0.17125499	-0.081644607	-0.32442893	-0.45655293	-0.48302062	-0.41149888	-0.26357647	-0.085165292	0.11665756	0.34378645	0.57770651	0.80247636	1.0421332	1.2832197	1.4651516	1.417256	1.3809768	1.4238684	1.4378082	1.3833001	1.3561354	1.4528202	1.3484507	1.1607999	0.93722747	0.67365859	0.4355566	0.18446203	-0.060020092	-0.2710825	-0.4123031	-1.0645592	-1.0645592.1	-1.0645592.2	-1.0645592.3	-1.0645592.4	-1.0645592.5	-1.0645592.6	-1.0645592.7	-1.0645592.8	-1.0645592.9	-1.0645592.10	-1.0645592.11	-1.0645592.12	-1.0645592.13	-1.0645592.14	-1.0645592.15	-1.0645592.16	-1.0645592.17	-1.0645592.18	-1.0645592.19	-1.0645592.20	-1.0645592.21	-1.0645592.22	-1.0645592.23	-1.0645592.24	-1.0645592.25	-1.0645592.26	-1.0645592.27	-1.0645592.28	-1.0645592.29
8	-0.38725298	-0.37721421	-0.28306125	-0.050573583	0.19889279	0.46479975	0.71211363	0.98171322	1.232961	1.4675083	1.4485813	1.3561726	1.3446679	1.4467257	1.516125	1.3556159	1.2064259	0.98468218	0.73798064	0.51005774	0.23327699	-0.020030467	-0.26675056	-0.41837134	-0.44086116	-0.37777089	-0.23364672	-0.021848951	0.18380679	0.42345706	0.6626991	0.91880851	1.1218107	1.3442968	1.3569148	1.2463213	1.2413112	1.2940101	1.2520736	1.2305487	1.256527	1.3775119	1.2650628	1.0008259	0.78687561	0.54271624	0.31601803	0.087891017	-0.12563246	-0.30276768	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002	-1.0934002
3	-0.54441556	-0.54728501	-0.42501669	-0.24137199	0.045945506	0.30881679	0.46797802	0.73342063	1.0160799	1.2189164	1.3060806	1.3393214	1.335185	1.3362284	1.2903172	1.085692	0.87596141	0.64748624	0.40268875	0.079037327	-0.24405511	-0.5148267	-0.59930773	-0.54624157	-0.41756358	-0.20928634	-0.0083131554	0.21080836	0.47505847	0.75850035	1.052153	1.2123204	1.4158276	1.4041635	1.420933	1.3717797	1.3674569	1.3486378	1.3747983	1.4448202	1.5559462	1.5864294	1.4524597	1.0865118	0.79699568	0.46801528	0.18103318	-0.10576261	-0.33997667	-0.51400686	-0.4258738	-0.50905054	-0.6557278	-0.79592085	-0.9429335	-1.1615333	-1.3743197	-1.5089602	-1.5368795	-1.4297037	-1.2594299	-1.058494	-0.87089916	-0.7480346	-0.57188028	-0.54680055	-0.69742796	-0.8461921	-0.98761491	-1.1628749	-1.3255018	-1.4019036	-1.4087009	-1.4437268	-1.319502	-1.15967	-1.023129	-0.81887644	-0.69940304	-0.52541012
5	-0.78735342	-0.71418812	-0.5872041	-0.33466821	-0.05286118	0.2595989	0.55117973	0.83552444	1.0965778	1.384013	1.4608969	1.4119022	1.4583843	1.56768	1.6076295	1.4252187	1.2608983	0.99657856	0.70354045	0.40165819	0.10661004	-0.20177972	-0.49273241	-0.67519342	-0.75788127	-0.69448977	-0.5063504	-0.25808585	0.020304126	0.24188546	0.56680776	0.83753447	1.1485875	1.369189	1.4249675	1.3797417	1.4031083	1.4121535	1.4581331	1.4086359	1.4395402	1.4664245	1.2928076	0.96944308	0.64949561	0.33442249	0.027037747	-0.26436721	-0.50582277	-0.68122353	-0.32401502	-0.37429105	-0.51624983	-0.68152503	-0.90780483	-1.0952658	-1.3220732	-1.5004111	-1.5701091	-1.3722739	-1.1819486	-0.99908558	-0.82240342	-0.62592242	-0.46285825	-0.39391402	-0.51511919	-0.71918808	-0.94622164	-1.1422504	-1.26936	-1.373304	-1.3749874	-1.3194853	-1.2526516	-1.1071501	-0.96205067	-0.77157464	-0.56901327	-0.39140148
3	-0.51863933	-0.4590762	-0.27331795	-0.033378547	0.14880511	0.44629944	0.69029541	0.86484791	1.0939832	1.2029078	1.2823119	1.2725119	1.2566472	1.1817414	1.0303234	0.80689134	0.63900605	0.3599068	0.18414938	-0.11446955	-0.36465076	-0.56699671	-0.5499672	-0.4762262	-0.31898436	-0.066794949	0.17210019	0.42521337	0.71857082	0.99726843	1.3074144	1.396739	1.4358185	1.4130456	1.3635234	1.3246447	1.2741185	1.3427587	1.3960964	1.5389596	1.7186932	1.5359874	1.3984661	1.0952283	0.81424134	0.49546011	0.22664283	-0.061573636	-0.28355976	-0.47080407	-0.56245819	-0.64274591	-0.76018529	-0.87425089	-0.98313534	-1.1357985	-1.2453175	-1.3716291	-1.4174281	-1.330931	-1.2120979	-1.0698091	-0.96895747	-0.85979187	-0.78854103	-0.86987302	-0.94505992	-1.056555	-1.1591739	-1.2446789	-1.2415662	-1.2514345	-1.293695	-1.2829512	-1.2239704	-1.0830231	-1.0215321	-0.91369188	-0.80006808	-0.68282953
4	-0.7192401	-0.71879105	-0.51271355	-0.23026371	0.043930587	0.38679436	0.62067816	0.89863754	1.1445074	1.3602567	1.4393578	1.4794611	1.4895128	1.4522765	1.3539009	1.0936271	0.87735967	0.55169781	0.27391114	-0.011509304	-0.29689521	-0.52238531	-0.67305746	-0.58027768	-0.44003721	-0.23845016	-0.020628389	0.2402327	0.51691403	0.80395795	1.0980484	1.3272	1.3427784	1.2108626	1.3271309	1.4242284	1.4027088	1.4550744	1.5190116	1.5826034	1.4986319	1.4363872	1.1797402	0.8798467	0.58520354	0.30296095	0.048593755	-0.21195646	-0.45464847	-0.62055364	-0.47924236	-0.58055401	-0.71499143	-0.92041263	-1.0904628	-1.2578395	-1.4153095	-1.4637616	-1.3685397	-1.2153667	-1.0505668	-0.84808171	-0.67775517	-0.54487214	-0.51485515	-0.65291948	-0.78877312	-0.88193286	-1.0504287	-1.1701167	-1.297511	-1.3011137	-1.3599283	-1.3428991	-1.1841062	-1.1154367	-0.98852943	-0.85595728	-0.71830746	-0.54604657
7	-0.80440222	-0.71496875	-0.51499277	-0.23646812	0.084360794	0.39217964	0.71521998	0.95503033	1.2120151	1.4457943	1.4179361	1.3389567	1.3673893	1.4877252	1.5595247	1.353891	1.1263727	0.87691247	0.54399252	0.22675358	-0.053810176	-0.31584966	-0.60083626	-0.82309881	-0.80578077	-0.68854653	-0.47122379	-0.21573242	0.067703309	0.3623972	0.6656496	0.98306086	1.2579668	1.3291919	1.3650917	1.2128767	1.2496381	1.3378079	1.4268393	1.4331576	1.5494728	1.4590054	1.3544653	1.0332631	0.69215798	0.36997923	0.063050701	-0.25614119	-0.49121277	-0.70394035	-0.36490308	-0.54009387	-0.71086182	-0.90543848	-1.0905089	-1.2996178	-1.4701129	-1.6504933	-1.5305192	-1.3760699	-1.1670184	-0.91465754	-0.73449822	-0.59354143	-0.33845214	-0.1637783	-0.20703032	-0.3527546	-0.58139295	-0.75509032	-0.95383135	-1.1450191	-1.2916337	-1.4172254	-1.4657733	-1.3410605	-1.1350246	-0.92269909	-0.70190124	-0.49882352
4	-0.58153812	-0.51012593	-0.36963504	-0.099505832	0.15254809	0.38911949	0.60250416	0.97964053	1.1796169	1.3516284	1.3367015	1.3287009	1.399076	1.4397454	1.3791117	1.1981737	0.96600999	0.72666062	0.39074923	0.1915507	-0.092283126	-0.35848614	-0.43852854	-0.6111327	-0.52183042	-0.33463269	-0.15317609	0.11602712	0.39841641	0.69243611	0.95319431	1.2590667	1.450561	1.4148919	1.2714749	1.2214715	1.3361089	1.366259	1.2827719	1.2311389	1.3777783	1.4445235	1.2804755	1.1344657	0.82711179	0.51586872	0.21384849	-0.065503555	-0.31689076	-0.49786585	-0.50923698	-0.53742406	-0.67821126	-0.89585547	-1.0280866	-1.1823932	-1.3274399	-1.470531	-1.4511408	-1.3735986	-1.2210254	-1.0421986	-0.85340819	-0.71443591	-0.57494509	-0.61383658	-0.75973524	-0.93978434	-1.0784233	-1.1939866	-1.3001789	-1.3364776	-1.4135605	-1.3885033	-1.3052162	-1.1998388	-1.08472	-0.98756532	-0.76621716	-0.6203185
8	-0.46225892	-0.45743277	-0.28113029	-0.10784171	0.14625053	0.39880628	0.67769906	0.92633479	1.1079559	1.3685684	1.3920097	1.3807815	1.4205727	1.500549	1.443423	1.3096696	1.0983036	0.86972102	0.60455816	0.36661877	0.10496227	-0.15041038	-0.33346947	-0.40678766	-0.4216995	-0.29785441	-0.11308154	0.095644829	0.32070133	0.57828023	0.83749411	1.0742713	1.3191249	1.4511055	1.3252314	1.2224048	1.2367847	1.3402024	1.3502487	1.3293682	1.3368536	1.4268762	1.247028	0.99370401	0.75653286	0.49028658	0.24637852	0.011236328	-0.20468003	-0.38222351	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224	-1.0829224
8	-0.47808959	-0.4020028	-0.26440687	-0.034344985	0.20545983	0.42763545	0.68100683	0.9600775	1.162657	1.3902371	1.4549449	1.418363	1.4584377	1.5257191	1.4788427	1.3069627	1.1442741	0.89757567	0.67949944	0.43379372	0.18549601	-0.059529546	-0.26732974	-0.37939185	-0.4248895	-0.33148603	-0.17337479	0.037201227	0.25621499	0.4946227	0.71247834	0.96522471	1.2135776	1.3924431	1.3271838	1.2942785	1.3328825	1.4507169	1.3520007	1.3288383	1.4073332	1.3428093	1.1374724	0.88195021	0.6449396	0.39814929	0.17330815	-0.055246332	-0.25069323	-0.39906154	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587	-1.0811587
8	-0.41863371	-0.37075333	-0.21553278	0.0025751692	0.24734056	0.49215923	0.75697543	0.98625428	1.2686349	1.4272298	1.3787456	1.3158759	1.3670241	1.476602	1.4604406	1.2927882	1.0761188	0.78823265	0.56575579	0.33510943	0.064272671	-0.187348	-0.34082808	-0.37807036	-0.33539359	-0.21237154	-0.056422845	0.1266628	0.33058069	0.57239795	0.79764534	1.0347385	1.2011477	1.329551	1.3407396	1.2849739	1.2934986	1.2972282	1.2993593	1.2746732	1.3391413	1.3600978	1.2386209	0.99264781	0.75555464	0.51407481	0.26589954	0.047098957	-0.15891458	-0.32456012	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988	-1.099988
8	-0.45854752	-0.40522418	-0.29141255	-0.06530327	0.17348109	0.42400749	0.62930853	0.87127926	1.0418647	1.2429055	1.447115	1.4872528	1.4585578	1.4833798	1.4824996	1.4504598	1.2388565	1.0342948	0.82093104	0.55225462	0.27194179	-0.0037235238	-0.26204862	-0.43016943	-0.49049927	-0.45791376	-0.32288899	-0.13725193	0.08190366	0.32662066	0.5711264	0.81881852	1.0480262	1.2839234	1.3990554	1.3492353	1.3708885	1.4164836	1.3964147	1.3471228	1.3462425	1.4339118	1.2230126	1.0004946	0.7552671	0.48074607	0.26532258	0.014796171	-0.20224691	-0.38256748	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002	-1.0710002
6	-0.81975229	-0.72658102	-0.56146778	-0.28002696	0.012526333	0.33000238	0.63565938	0.99392395	1.2193207	1.4052136	1.3399198	1.350936	1.3765011	1.4688373	1.5112317	1.4358211	1.1740679	0.92557908	0.65701715	0.35290176	0.052961572	-0.24042676	-0.49434336	-0.66844934	-0.72240582	-0.63896598	-0.45663806	-0.21775219	0.047758626	0.33909147	0.63353966	0.96588585	1.3160891	1.4617716	1.4871439	1.4275028	1.3739638	1.3316658	1.369339	1.4723701	1.5510567	1.4453919	1.1564678	0.83044868	0.51823982	0.21354632	-0.076244915	-0.34487108	-0.59618621	-0.78278568	-0.20458424	-0.35241856	-0.52886908	-0.78580467	-1.0307606	-1.2505369	-1.4145903	-1.5482707	-1.4710776	-1.2886919	-1.0794821	-0.82974066	-0.57389704	-0.4172948	-0.25378741	-0.43572993	-0.57508537	-0.80080329	-0.97940565	-1.2287295	-1.3578718	-1.4690189	-1.450754	-1.373577	-1.2227879	-1.097307	-0.94327408	-0.75551839	-0.5307961	-0.30633074
8	-0.46260437	-0.39415769	-0.27193148	-0.036178959	0.22552456	0.48233903	0.74420985	1.0063595	1.2101009	1.4452585	1.4303869	1.4233229	1.5028861	1.6040132	1.4861555	1.293382	1.0628717	0.83310502	0.60986326	0.3576404	0.10920982	-0.17100888	-0.35207098	-0.49467133	-0.46266014	-0.36409841	-0.21896989	-0.0088895171	0.2220669	0.45410152	0.69782895	0.94371277	1.1238454	1.3247983	1.3757336	1.2760937	1.330747	1.3880027	1.4060346	1.4354061	1.3961821	1.4006436	1.193928	0.94296919	0.67033502	0.43605108	0.1787161	-0.0755516	-0.28107753	-0.40527424	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894	-1.0674894
5	-0.88752302	-0.79708564	-0.5945365	-0.34907533	-0.031739239	0.29924571	0.66386147	0.93522818	1.2541748	1.3251489	1.3557224	1.3418005	1.4040394	1.4766513	1.4288803	1.264548	0.97218931	0.72246969	0.39547021	0.094130585	-0.21490699	-0.50131476	-0.71784034	-0.7447832	-0.6642549	-0.53748425	-0.29666369	-0.02199395	0.2670344	0.56911105	0.873781	1.1963037	1.5266062	1.5552688	1.4531753	1.2574506	1.2454396	1.2896619	1.3696442	1.4376156	1.5298819	1.5618202	1.3338842	0.96891358	0.64387953	0.32296744	0.01392986	-0.29753722	-0.57346265	-0.76026101	-0.41281552	-0.59906792	-0.71775844	-0.89653127	-1.1537578	-1.3116478	-1.4694287	-1.5717842	-1.3881088	-1.1626295	-1.0251036	-0.83216322	-0.6582221	-0.47327999	-0.31885674	-0.26308749	-0.41557259	-0.6150098	-0.88640381	-1.0976063	-1.2904921	-1.4399744	-1.4994808	-1.4290008	-1.2398548	-1.0428198	-0.83983388	-0.62854947	-0.40626407	-0.27436145
6	-0.9132022	-0.79998201	-0.58258856	-0.3193143	-0.0045661873	0.34605764	0.66492811	0.97867348	1.2460701	1.4530797	1.4579819	1.4811563	1.5689515	1.5925716	1.502548	1.3006636	1.0497564	0.73445123	0.43797523	0.12258091	-0.18606165	-0.49051499	-0.76989989	-0.89020609	-0.84904929	-0.70002024	-0.48599153	-0.22182594	0.06901245	0.39091342	0.6655966	0.95416213	1.2438418	1.5103471	1.5707342	1.3808826	1.4301281	1.5114613	1.3692954	1.3289631	1.4292368	1.5337443	1.2489669	0.93121058	0.62550939	0.29148644	-0.024353538	-0.33252815	-0.60253189	-0.82244333	-0.35296171	-0.1685026	-0.20569301	-0.34375881	-0.50816316	-0.67878449	-0.90593792	-1.0908204	-1.2207974	-1.4026517	-1.4362656	-1.3636987	-1.1954839	-1.0154146	-0.83064349	-0.67308003	-0.5025924	-0.52500915	-0.66610544	-0.79182642	-0.98506504	-1.1377039	-1.3571252	-1.4177551	-1.3371373	-1.1665605	-1.0424439	-0.83679361	-0.71437053	-0.55471246
3	-0.5569315	-0.52931215	-0.36464275	-0.10850535	0.1258202	0.3705452	0.62124652	0.8287293	1.0942195	1.2546345	1.3444818	1.3866537	1.396783	1.4130238	1.2990011	1.0750412	0.82400227	0.57812927	0.26857645	0.006327676	-0.27672002	-0.51246367	-0.55652633	-0.61463501	-0.46836725	-0.2393765	-0.028753627	0.22589814	0.48845079	0.68647951	0.96625206	1.2059462	1.4918301	1.5462247	1.4921677	1.3889834	1.3423884	1.3536658	1.3754101	1.4614758	1.5865395	1.5917392	1.3329006	1.0208492	0.71686755	0.45127609	0.17869538	-0.079164006	-0.30579125	-0.47596426	-0.62486565	-0.72683441	-0.82728376	-0.92540336	-1.0591783	-1.1640508	-1.2569639	-1.3781649	-1.3978192	-1.2833711	-1.1766111	-1.0467867	-0.91449743	-0.78116147	-0.68432492	-0.75465634	-0.82127368	-0.91935951	-1.0135962	-1.1011813	-1.2230103	-1.2752676	-1.2793936	-1.249978	-1.2086469	-1.0933142	-1.0522565	-0.9201361	-0.8245826	-0.69013241
4	-0.51749869	-0.43508792	-0.27053221	-0.054403311	0.23388249	0.4871532	0.68140717	0.89472575	1.2050384	1.3120585	1.3612011	1.3356044	1.3813671	1.2899936	1.1383123	0.89256104	0.67696383	0.3291296	0.045666915	-0.17046199	-0.45741858	-0.48844605	-0.55741285	-0.46729268	-0.30433202	-0.077645428	0.1771064	0.45342935	0.70890275	1.0001508	1.2740052	1.3698599	1.4071157	1.3489724	1.3813671	1.3440733	1.2092159	1.2946269	1.3822026	1.3386806	1.5284532	1.5415934	1.3712651	1.0553318	0.76465345	0.48536827	0.23422428	-0.02740144	-0.23399803	-0.44697482	-0.75417332	-0.82169699	-0.92533708	-0.97170738	-1.1054635	-1.2202955	-1.3266434	-1.4113973	-1.3458181	-1.2305152	-1.141504	-1.0214197	-0.92013419	-0.81303816	-0.70233429	-0.62729111	-0.7403116	-0.85093952	-0.95769375	-1.0579539	-1.094488	-1.2133912	-1.3207531	-1.375072	-1.3037241	-1.190582	-1.155229	-1.0529409	-0.94383203	-0.83107738
8	-0.4597371	-0.40164086	-0.24065364	-0.029081618	0.21116687	0.45818347	0.70917095	0.92981929	1.1074334	1.3724852	1.4319508	1.4006531	1.4235395	1.4159107	1.3922419	1.2042604	1.0137361	0.75380921	0.51911605	0.24923262	0.00949272	-0.22465273	-0.43681158	-0.47462304	-0.40490755	-0.25454197	-0.071216061	0.1471632	0.37960684	0.61062252	0.84821071	1.0714411	1.2995226	1.4642264	1.4511206	1.3572276	1.3988926	1.3779623	1.3482296	1.372094	1.4110205	1.3812877	1.1817653	0.93490516	0.70400684	0.44026557	0.21564634	-0.011476697	-0.22588507	-0.39512704	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022	-1.0789022
4	-0.67390151	-0.67838492	-0.5004673	-0.26852175	0.026730704	0.28049742	0.50251137	0.75000698	1.1148658	1.3371919	1.3905388	1.3828773	1.4413319	1.4875848	1.5026241	1.3984841	1.1202572	0.80636175	0.47921466	0.17224292	-0.11690869	-0.37022139	-0.58531159	-0.70020608	-0.67881056	-0.47146701	-0.23203019	0.042819905	0.29278423	0.5522829	0.84220066	1.1239177	1.4370755	1.5034753	1.4336703	1.390255	1.3567713	1.3916738	1.4038755	1.4949625	1.548877	1.4858822	1.2628467	0.93405382	0.64598051	0.34525149	0.060214403	-0.21324527	-0.4249871	-0.61712111	-0.47441812	-0.55370071	-0.68099552	-0.83950394	-0.95363228	-1.0939801	-1.2550707	-1.3540746	-1.3961676	-1.3251878	-1.1617987	-1.0095614	-0.83133165	-0.71910451	-0.72778757	-0.64961164	-0.617717	-0.71907613	-0.89163069	-1.0778625	-1.1866278	-1.2638105	-1.3179803	-1.3669857	-1.2803254	-1.1436665	-1.0374267	-0.91467201	-0.75099915	-0.61590094
8	-0.5137406	-0.49649348	-0.3841571	-0.12261563	0.12900461	0.40100111	0.64551635	0.94554633	1.1610893	1.3834428	1.4522841	1.4659051	1.4533885	1.5075043	1.4077398	1.2533071	1.0659265	0.86750172	0.64820373	0.40427752	0.14875505	-0.10794545	-0.33521356	-0.51259938	-0.51366697	-0.40764411	-0.21641641	-0.017292219	0.21857184	0.45585322	0.73300362	0.98107135	1.2203591	1.4136299	1.4014815	1.3663246	1.3828906	1.4456577	1.4395834	1.4386631	1.4027699	1.4550451	1.1693724	0.9304528	0.67599792	0.43418848	0.18897379	-0.046963896	-0.26532314	-0.42993468	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759	-1.0574759
8	-0.47650169	-0.40301211	-0.25936813	-0.025481576	0.25617706	0.52671202	0.78776196	0.96693618	1.1668541	1.4165104	1.4140042	1.3642657	1.439259	1.5146379	1.4072567	1.2360638	1.0338325	0.79003682	0.52993153	0.39405678	0.15269017	-0.12642371	-0.3004313	-0.47733067	-0.47395693	-0.3505168	-0.15433896	0.055314547	0.29891746	0.53675611	0.78340502	1.0211087	1.2393412	1.3954969	1.3511564	1.2948632	1.2987189	1.3899061	1.328215	1.2877301	1.3320707	1.3710132	1.2678733	0.99913125	0.76647852	0.50224762	0.25885677	0.0066749338	-0.21635784	-0.40127705	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089	-1.0839089
8	-0.50489855	-0.50234512	-0.30456362	-0.072182232	0.2031719	0.47498291	0.70665171	0.91870468	1.1752347	1.3668405	1.4351298	1.4444329	1.4630393	1.5111387	1.4000944	1.253421	1.0109446	0.80265254	0.62120108	0.37149995	0.10315289	-0.16402632	-0.37691064	-0.46566687	-0.49789148	-0.35941275	-0.16723295	0.0586956	0.29735168	0.53798716	0.74746691	0.99174448	1.2453054	1.3452651	1.3864366	1.3773313	1.3593188	1.4040532	1.4230554	1.4337442	1.4246389	1.3096359	1.1845379	0.95374003	0.71530168	0.48464237	0.2426609	-0.0089998303	-0.23528467	-0.43181915	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991	-1.0697991
8	-0.48222032	-0.48858085	-0.36244062	-0.13150602	0.1434171	0.40681304	0.67245267	0.88068285	1.1002961	1.3759191	1.4419945	1.4644313	1.4263505	1.5146569	1.5294775	1.3619218	1.1704884	0.96203177	0.7321058	0.50226217	0.24226262	0.0053791767	-0.24585148	-0.4433161	-0.48238499	-0.3963017	-0.2319777	-0.03712728	0.17379943	0.40944782	0.63678018	0.88772266	1.1097649	1.3182832	1.3835353	1.2904945	1.2935821	1.3680971	1.4205869	1.4541392	1.3823002	1.3816827	1.2466501	0.96162008	0.73019146	0.47278553	0.209369	-0.024632646	-0.23098966	-0.41560972	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946	-1.0696946
7	-0.85164968	-0.80967333	-0.59441308	-0.2936076	0.029793594	0.32753423	0.64423483	0.98332081	1.2374024	1.3695513	1.3887817	1.3905846	1.433853	1.5375168	1.5092722	1.3602366	1.1108123	0.80156351	0.4729641	0.16443642	-0.096375839	-0.403942	-0.67226614	-0.84116311	-0.7224755	-0.59492388	-0.41229521	-0.16987201	0.096378844	0.37350689	0.6679423	0.98524385	1.319973	1.4648019	1.5176855	1.3866784	1.3629409	1.3551285	1.3557295	1.4642009	1.5765786	1.5083707	1.2977378	0.97740146	0.64011832	0.3182195	0.004373413	-0.29607149	-0.55550157	-0.75450613	-0.36692349	-0.54402343	-0.71637586	-0.94656972	-1.1201841	-1.3005593	-1.4721755	-1.5042663	-1.3775409	-1.1882417	-0.97914121	-0.81706502	-0.6457342	-0.46890469	-0.28867981	-0.254005	-0.45631479	-0.62274786	-0.83434233	-1.045426	-1.191607	-1.32	-1.3777813	-1.3114365	-1.2480963	-1.1268547	-0.97586603	-0.80994376	-0.60114371	-0.45418141
4	-0.57913271	-0.55206951	-0.42455191	-0.22479969	0.018042178	0.26795551	0.436514	0.75800108	1.0588025	1.2771586	1.355936	1.3584804	1.429955	1.4436353	1.4077823	1.2813552	0.9574559	0.63021913	0.37928144	0.072135543	-0.19843041	-0.43843048	-0.58382499	-0.54057012	-0.41311862	-0.20470881	0.017083896	0.27565481	0.52470899	0.81477102	1.1152089	1.3232553	1.3973404	1.3228918	1.2935155	1.3657832	1.261793	1.2927224	1.420207	1.4203722	1.4031231	1.4697733	1.2982078	0.99043402	0.72413077	0.43258174	0.171896	-0.093382884	-0.32644367	-0.52107404	-0.57602655	-0.50808767	-0.63378783	-0.78526247	-0.95368878	-1.1220821	-1.2904092	-1.489798	-1.6167703	-1.478553	-1.3143332	-1.1535401	-0.96981436	-0.85934758	-0.66432067	-0.47226775	-0.477687	-0.61164821	-0.77627444	-0.93911629	-1.0923092	-1.1971915	-1.3212395	-1.438824	-1.4083572	-1.3571618	-1.217712	-1.0636599	-0.87071478	-0.70764163
